5.0625, 20.5, 2.0
10.25, 21.0, 2.0
15.5625, 21.5, 2.0
20.8125, 20.5, -4.0
26.0, 21.0, 2.0
31.3125, 21.5, 2.0
36.75, 22.0, 2.0
42.3125, 22.5, 2.0
48.0, 23.0, 2.0
53.8125, 23.5, 2.0
59.75, 24.0, 2.0
65.8125, 24.5, 2.0
72.0, 25.0, 2.0
78.25000003123668, 25.000000249893432, 9.995737248556105e-7
84.50000009371409, 25.000000249925783, 1.2940851410738462e-10
90.75000015590997, 25.000000247641278, -9.13801959992591e-9
96.95087798648598, 24.607022396966848, -1.571911402697722
103.04883782819172, 24.176656336679173, -1.7214642411507037
109.04014528016923, 23.753803279140865, -1.6914122301532362
114.92666393699857, 23.338345975493787, -1.661829214588312
120.71022656862537, 22.930155077520674, -1.632763591892456
126.39263389016386, 22.529103494787268, -1.6042063309336283
131.97565512197286, 22.135066359684732, -1.5761485404101432
137.46102854050284, 21.747920988555094, -1.5485814845185468
142.85046201950897, 21.367546843494125, -1.5214965802438714
148.1456335617985, 20.993825494822012, -1.4948853946884562
153.34819182167752, 20.626640584210296, -1.46873964244687
158.45975661826054, 20.265877788453718, -1.4430511830263175
163.48191943980171, 19.91142478387564, -1.4178120183123213
168.41624393920569, 19.563171211356032, -1.393014290078422
173.26426642087156, 19.221008641971125, -1.368650277539634
178.02749631902222, 18.884830543233992, -1.3447123949485316
182.70741666766716, 18.554532245925632, -1.3211931892334363
187.30548456234615, 18.23001091150616, -1.2980853376778947
191.82313161379642, 17.91116550009595, -1.2753816456408364
196.26176439368552, 17.59789673901686, -1.2530750443163556
200.6227648725481, 17.290107091883613, -1.2311585885329912
